RunnerIncidentId,IsProactivelyLinked,HasExistingParent,LinkedDate,ChildCreateDate,LinkResult,RunnerTitle,OwningTeamName,Severity,ProactiveParentIncidentId,IsProactivelyLinkedCompleted,Status,HasProactiveParent,EvidenceDate,ProactiveIncidentLink,ChildIncidentLink,ProactiveTitle
772518357,0,1,2026-04-02 00:00:00+00:00,2026-04-02 00:00:00+00:00,NotLinked,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.LbMigrPubIPLB Region: useast2euap Instance: azfNonSpdSlbv1LbMigrPubIPLBuseast2euapProd Phase: DeleteRg,CLOUDNET\NsmPlus,3,,,,0,2026-04-02 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/772518357/summary,
766073420,1,1,2026-03-21 00:00:00+00:00,,Completed,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateLinkRunnerPLNSG Region: uswestcentral Instance: azfPrivateLinkRunnerPLNSGuswestcentralProd Phase: InitialDeployment,CLOUDNET\SDNAppliance,25,760911912,1,MITIGATED,1,2026-03-21 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/760911912/summary,https://portal.microsofticm.com/imp/v5/incidents/details/766073420/summary,"[SdnRunner Proactive] Failed Signature: InternalServerError: An error occurred, Log: Runner Log"
772246847,1,1,2026-04-01 00:00:00+00:00,,Incompleted,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.LbMigrPsdVip Region: useast2euap Instance: azfNonSpdSlbv1LbMigrPsdVipuseast2euapProd Phase: DeleteRg,CLOUDNET\ValidationService(VALS),25,747757318,0,MITIGATED,1,2026-04-01 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/747757318/summary,https://portal.microsofticm.com/imp/v5/incidents/details/772246847/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (dependent resources not deleted), Log: Runner Log"
770026944,1,1,2026-03-28 00:00:00+00:00,,Incompleted,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVipIlb Region: useast2euap Instance: azfNonSpdSlbv1AzsmApiMgdVipIlbuseast2euapProd Phase: DeleteRg,CLOUDNET\ValidationService(VALS),25,747297654,0,MITIGATED,1,2026-03-28 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/747297654/summary,https://portal.microsofticm.com/imp/v5/incidents/details/770026944/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (The web server failed to respond within the specified time.), Log: Runner Log"
757030581,0,1,2026-03-04 00:00:00+00:00,2026-03-04 00:00:00+00:00,NotLinked,[RNC Runner] [Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PEPeering Region: useast2euap Instance: azfRNCPEPeeringuseast2euapPairuswestcentralProd Phase: PE-Create,AZURERESOURCEMANAGER\AzureResourceManager,3,,,,0,2026-03-04 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/757030581/summary,
771435091,1,1,2026-03-31 00:00:00+00:00,,Completed,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateLinkRegionalPeeringPLNSG Region: norwayw Instance: azfPrivateLinkRegionalPeeringPLNSGnorwaywProd Phase: InitialDeployment,CLOUDNET\SDNAppliance,25,760911912,1,MITIGATED,1,2026-03-31 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/760911912/summary,https://portal.microsofticm.com/imp/v5/incidents/details/771435091/summary,"[SdnRunner Proactive] Failed Signature: InternalServerError: An error occurred, Log: Runner Log"
757022952,0,1,2026-03-04 00:00:00+00:00,2026-03-04 00:00:00+00:00,NotLinked,[RNC Runner] [Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateEndpointASGRunner Region: useast2euap Instance: azfRNCPrivateEndpointASGRunneruseast2euapProd Phase: PE-Create,AZURERESOURCEMANAGER\AzureResourceManager,2,,,,0,2026-03-04 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/757022952/summary,
757019125,0,1,2026-03-04 00:00:00+00:00,2026-03-04 00:00:00+00:00,NotLinked,[RNC Runner] [Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PERunner Region: useast2euap Instance: azfRNCPl64kPERunneruseast2euapPairuscentraleuapProd Phase: PE-Create,AZURERESOURCEMANAGER\AzureResourceManager,3,,,,0,2026-03-04 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/757019125/summary,
771122022,1,1,2026-03-30 00:00:00+00:00,,Incompleted,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AksRunner Region: useast2euap Instance: azfSLBv1AksRunneruseast2euapProd Phase: DeleteRg,CLOUDNET\ValidationService(VALS),25,747297654,0,MITIGATED,1,2026-03-30 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/747297654/summary,https://portal.microsofticm.com/imp/v5/incidents/details/771122022/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (The web server failed to respond within the specified time.), Log: Runner Log"
781065849,0,0,2026-04-16 00:00:00+00:00,2026-04-16 00:00:00+00:00,NotLinked,[Control Path: RNC] Runner Name: AzNetToolsRunners.DefaultLBILBSTenant Region: uscentraleuap Instance: azfRncOvlDefaultLBILBSTenantuscentraleuapProd Phase: InitialDeployment,CLOUDNET\SDNE2ERunners,2,,,,0,2026-04-16 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/781065849/summary,
785572461,1,1,2026-04-24 00:00:00+00:00,,Incompleted,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVip Region: useast Instance: azfRNCAzsmApiMgdVipuseastProd Phase: InitialDeployment,CLOUDNET\SdnPubSub,2,784948809,0,RESOLVED,1,2026-04-24 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/784948809/summary,https://portal.microsofticm.com/imp/v5/incidents/details/785572461/summary,"[SdnRunner Proactive] Failed Signature: OSProvisioningTimedOut: OS Provisioning for VM '<VM>', Log: Runner Log"
773244790,1,1,2026-04-03 00:00:00+00:00,,Incompleted,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.LbMigrPubIPILB Region: useast2euap Instance: azfSpdSlbv1LbMigrPubIPILBuseast2euapProd Phase: DeleteRg,CLOUDNET\NCPQuality,2,772583005,0,MITIGATED,1,2026-04-03 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/772583005/summary,https://portal.microsofticm.com/imp/v5/incidents/details/773244790/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (dependent resources not deleted), Log: Runner Log"
768939492,0,1,2026-03-26 00:00:00+00:00,2026-03-26 00:00:00+00:00,NotLinked,[Control Path: NRP] Runner Name: AzNetToolsRunners.VnetInjectionV2_VMSSFlex Region: useast2euap Instance: azfRNCVnetInjectionV2_VMSSFlexuseast2euapProd Phase: RGCreation,CLOUDNET\SDNE2ERunners,3,,,,0,2026-03-26 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/768939492/summary,
760160321,1,1,2026-03-11 00:00:00+00:00,,Incompleted,[Control Path: RNM] Runner Name: AzNetToolsRunners.LongRunnerNicTestSuite Region: useast2euap Instance: azfRNMLongRunnerNicTestSuiteuseast2euapPairuswest2Prod Phase: IPV6NicReuse_DoDataPathTest,CLOUDNET\NCPDependencies,25,748789549,0,RESOLVED,1,2026-03-11 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/748789549/summary,https://portal.microsofticm.com/imp/v5/incidents/details/760160321/summary,"[SdnRunner Proactive] Failed Signature: VM Worker HttpRequestException: A connection attempt failed because the connecte, Log: Runner Log"
758052200,0,0,2026-03-06 00:00:00+00:00,2026-03-06 00:00:00+00:00,NotLinked,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.LbMigrPsdVip Region: uswest2 Instance: azfOverlake2LbMigrPsdVipuswest2Prod Phase: InitialDeployment,CLOUDNET\SDNE2ERunners,2,,,,0,2026-03-06 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/758052200/summary,
774405440,1,1,2026-04-05 00:00:00+00:00,,Completed,[Control Path: Vnet] Runner Name: AzNetToolsRunners.PERunnerPLNSG Region: uksouth Instance: azfPERunnerPLNSGuksouthPairukwestProd Phase: PE-Create-NsgSubnet,CLOUDNET\NRP,25,772953969,1,RESOLVED,1,2026-04-09 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/772953969/summary,https://portal.microsofticm.com/imp/v5/incidents/details/774405440/summary,"[SdnRunner Proactive] Failed Signature: ReferencedResourceNotProvisioned: Cannot proceed with operation because resource, Log: Runner Log"
763041782,1,1,2026-03-16 00:00:00+00:00,,Incompleted,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.LbMigrPsdVip Region: useast2euap Instance: azfRNCLbMigrPsdVipuseast2euapProd Phase: DeleteRg,CLOUDNET\ValidationService(VALS),25,747757318,0,MITIGATED,1,2026-03-16 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/747757318/summary,https://portal.microsofticm.com/imp/v5/incidents/details/763041782/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (dependent resources not deleted), Log: Runner Log"
761900292,1,1,2026-03-13 00:00:00+00:00,,Completed,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVipIlb Region: uswest2 Instance: azfOverlake2AzsmApiMgdVipIlbuswest2Prod Phase: InitialDeployment,COMPUTEMANAGER\Blackbird,3,760121441,1,RESOLVED,1,2026-03-14 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/760121441/summary,https://portal.microsofticm.com/imp/v5/incidents/details/761900292/summary,"[SdnRunner Proactive] Failed Signature: InvalidParameter: PatchSettings cannot be specified for Virtual Machine Scale Se, Log: Runner Log"
789198685,1,1,2026-04-30 00:00:00+00:00,,Completed,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVip Region: useast2euap Instance: azfSpdSlbv1AzsmApiMgdVipuseast2euapProd Phase: DeleteRg,CLOUDNET\NCPQuality,25,785666364,1,ACTIVE,1,2026-05-06 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/785666364/summary,https://portal.microsofticm.com/imp/v5/incidents/details/789198685/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (The web server failed to respond within the, Log: Runner Log"
777456988,1,1,2026-04-10 00:00:00+00:00,,Completed,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateLinkChain Region: uscentraleuap Instance: azfMerlinIplbPrivateLinkChainuscentraleuapProd Phase: InitialDeployment,CLOUDNET\NCPQuality,2,777360146,1,MITIGATED,1,2026-04-10 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/777360146/summary,https://portal.microsofticm.com/imp/v5/incidents/details/777456988/summary,"[SdnRunner Proactive] Failed Signature: BadRequest: Unmanaged disks have been retired. Please migrate to Managed Disks., Log: Runner Log"
771144911,1,1,2026-03-30 00:00:00+00:00,,Incompleted,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdRsvdVip Region: useast2euap Instance: azfRNCAzsmApiMgdRsvdVipuseast2euapProd Phase: DeleteRg,CLOUDNET\ValidationService(VALS),25,747297227,0,MITIGATED,1,2026-03-31 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/747297227/summary,https://portal.microsofticm.com/imp/v5/incidents/details/771144911/summary,"[SdnRunner Proactive] Failed Signature: ResourceGroupDeletionBlocked: Deletion of resource group failed as resources cou, Log: Runner Log"
758243605,1,1,2026-03-07 00:00:00+00:00,,Incompleted,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVipIlb Region: useast2euap Instance: azfNonSpdSlbv1AzsmApiMgdVipIlbuseast2euapProd Phase: DeleteRg,CLOUDNET\ValidationService(VALS),25,747297654,0,MITIGATED,1,2026-03-07 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/747297654/summary,https://portal.microsofticm.com/imp/v5/incidents/details/758243605/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (The web server failed to respond within the specified time.), Log: Runner Log"
777433921,1,1,2026-04-10 00:00:00+00:00,,Completed,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateLinkChain Region: uscentraleuap Instance: azfMerlinIplbplbPrivateLinkChainuscentraleuapProd Phase: InitialDeployment,CLOUDNET\NCPQuality,2,777360146,1,MITIGATED,1,2026-04-10 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/777360146/summary,https://portal.microsofticm.com/imp/v5/incidents/details/777433921/summary,"[SdnRunner Proactive] Failed Signature: BadRequest: Unmanaged disks have been retired. Please migrate to Managed Disks., Log: Runner Log"
757023015,0,0,2026-03-04 00:00:00+00:00,2026-03-04 00:00:00+00:00,NotLinked,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PENSGWithEnableSubnetRunner Region: uscentraleuap Instance: azfPENSGWithEnableSubnetRunneruscentraleuapProd Phase: PE-Create,CLOUDNET\RNM,3,,,,0,2026-03-04 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/757023015/summary,
757022910,0,1,2026-03-04 00:00:00+00:00,2026-03-04 00:00:00+00:00,NotLinked,[RNC Runner] [Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateEndpointNatGatewayPLNSGRunner Region: useast2euap Instance: azfRNCPrivateEndpointNatGatewayPLNSGRunneruseast2euapProd Phase: PE-Create,AZURERESOURCEMANAGER\AzureResourceManager,3,,,,0,2026-03-04 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/757022910/summary,
776132244,1,0,2026-04-08 00:00:00+00:00,,Incompleted,[Control Path: RNM] Runner Name: AzNetToolsRunners.LongRunnerNicTestSuite Region: uscentraleuap Instance: azfRNMLongRunnerNicTestSuiteuscentraleuapPaireuropewestProd Phase: NicUpdate_Add2ndPrivateIpAddressTest - PerformVMDatapathTestWithoutDPActivity - IPv4,CLOUDNET\NCPDependencies,25,748789549,0,RESOLVED,1,2026-04-08 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/748789549/summary,https://portal.microsofticm.com/imp/v5/incidents/details/776132244/summary,"[SdnRunner Proactive] Failed Signature: VM Worker HttpRequestException: A connection attempt failed because the connecte, Log: Runner Log"
773728361,1,1,2026-04-04 00:00:00+00:00,,Completed,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateLinkRunnerPLNSG Region: germanyn Instance: azfPrivateLinkRunnerPLNSGgermanynProd Phase: InitialDeployment,CLOUDNET\SDNAppliance,25,760911912,1,MITIGATED,1,2026-04-04 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/760911912/summary,https://portal.microsofticm.com/imp/v5/incidents/details/773728361/summary,"[SdnRunner Proactive] Failed Signature: InternalServerError: An error occurred, Log: Runner Log"
760067597,0,0,2026-03-10 00:00:00+00:00,2026-03-10 00:00:00+00:00,NotLinked,[Control Path: RNC] Runner Name: AzNetToolsRunners.LongRunnerNicTestSuite Region: useast2euap Instance: azfRNCRNMLongRunnerNicTestSuiteuseast2euapPairuswest2Prod Phase: IPV6_ILB_VM_DataPathTestViaILB Expected to Work - Vm1ToVm2,CLOUDNET\RNC,25,,,,0,2026-03-10 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/760067597/summary,
762039327,1,1,2026-03-14 00:00:00+00:00,,Completed,[Control Path: RNM] Runner Name: AzNetToolsRunners.DNSRunner Region: uswest2 Instance: azfOverlake2DNSRunneruswest2Prod Phase: InitialDeployment,COMPUTEMANAGER\Blackbird,3,760121441,1,RESOLVED,1,2026-03-15 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/760121441/summary,https://portal.microsofticm.com/imp/v5/incidents/details/762039327/summary,"[SdnRunner Proactive] Failed Signature: InvalidParameter: PatchSettings cannot be specified for Virtual Machine Scale Se, Log: Runner Log"
763697660,0,0,2026-03-17 00:00:00+00:00,2026-03-17 00:00:00+00:00,NotLinked,[Control Path: RNM] Runner Name: AzNetToolsRunners.DefaultLBILBSTenant Region: germanyn Instance: azfDefaultLBILBSTenantgermanynProd Phase: InitialDeployment,CLOUDNET\SDNE2ERunners,2,,,,0,2026-03-17 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/763697660/summary,
772546310,1,1,2026-04-02 00:00:00+00:00,,Incompleted,[Control Path: RNC] Runner Name: AzNetToolsRunners.RnmAsgUpdateAfterDeletingVMRunner Region: uscentraleuap Instance: azfRNCRnmAsgUpdateAfterDeletingVMRunneruscentraleuapProd Phase: VM3_PING_VM1_Phase_2,CLOUDNET\NCPDependencies,25,748789549,0,RESOLVED,1,2026-04-02 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/748789549/summary,https://portal.microsofticm.com/imp/v5/incidents/details/772546310/summary,"[SdnRunner Proactive] Failed Signature: VM Worker HttpRequestException: A connection attempt failed because the connecte, Log: Runner Log"
773465347,1,1,2026-04-04 00:00:00+00:00,,Completed,[RNC Runner] [Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PERunner Region: useast2 Instance: azfRNCPERunneruseast2PairuswestcentralProd Phase: GetPEWithCustomFqdn,CLOUDNET\SDNE2ERunners,2,765985173,1,MITIGATED,1,2026-04-08 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/765985173/summary,https://portal.microsofticm.com/imp/v5/incidents/details/773465347/summary,"[SdnRunner Proactive] Failed Signature: ResourceGroupNotFound: Resource group could not be found, Log: Runner Log"
772879447,0,1,2026-04-02 00:00:00+00:00,2026-04-02 00:00:00+00:00,NotLinked,[Control Path: Vnet] Runner Name: AzNetToolsRunners.PERunnerPLNSG Region: uscentraleuap Instance: azfPERunnerPLNSGuscentraleuapPairuseast2euapProd Phase: PE-Create-NsgSubnet,CLOUDNET\RNM,3,,,,0,2026-04-02 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/772879447/summary,
772874778,1,1,2026-04-02 00:00:00+00:00,,Incompleted,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.LbMigrPsdVip Region: useast2euap Instance: azfNonSpdSlbv1LbMigrPsdVipuseast2euapProd Phase: DeleteRg,CLOUDNET\NCPQuality,2,772583005,0,MITIGATED,1,2026-04-02 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/772583005/summary,https://portal.microsofticm.com/imp/v5/incidents/details/772874778/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (dependent resources not deleted), Log: Runner Log"
788481538,1,1,2026-04-29 00:00:00+00:00,,Completed,[Control Path: RNM] Runner Name: AzNetToolsRunners.LongRunnerNicTestSuite Region: useast2euap Instance: azfRNMLongRunnerNicTestSuiteuseast2euapPairuswest2Prod Phase: VipMobility_TcpVm4ToVmss6ViaLb6AfterVip,CLOUDNET\NCPQuality,25,789700823,1,ACTIVE,1,2026-05-05 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/789700823/summary,https://portal.microsofticm.com/imp/v5/incidents/details/788481538/summary,"[SdnRunner Proactive] Failed Signature: VirtualMachineMustHaveAtLeastOneNetworkInterface: Virtual machine must have at least one network interface, Log: NRP"
757034216,0,1,2026-03-04 00:00:00+00:00,2026-03-04 00:00:00+00:00,NotLinked,[RNC Runner] [Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PENSGWithAppliedNSGRunner Region: uscentraleuap Instance: azfRNCPENSGWithAppliedNSGRunneruscentraleuapProd Phase: PE-Create,AZURERESOURCEMANAGER\AzureResourceManager,3,,,,0,2026-03-04 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/757034216/summary,
755362136,0,0,2026-03-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,NotLinked,[Control Path: Vnet] Runner Name: AzNetToolsRunners.PERunnerPLNSG Region: useast Instance: azfPERunnerPLNSGuseastPairuseast2Prod Phase: PE-Create-NsgSubnet,CLOUDNET\RNM,3,,,,0,2026-03-01 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/755362136/summary,
771296379,1,1,2026-03-31 00:00:00+00:00,,Incompleted,[RNC Runner] [Control Path: RNM] Runner Name: AzNetToolsRunners.DNSRunner Region: useast2euap Instance: azfRNCDNSRunneruseast2euapProd Phase: DeleteRg,CLOUDNET\ValidationService(VALS),25,747297227,0,MITIGATED,1,2026-03-31 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/747297227/summary,https://portal.microsofticm.com/imp/v5/incidents/details/771296379/summary,"[SdnRunner Proactive] Failed Signature: ResourceGroupDeletionBlocked: Deletion of resource group failed as resources cou, Log: Runner Log"
771024142,1,1,2026-03-30 00:00:00+00:00,,Incompleted,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AksRunner Region: useast2euap Instance: azfOverlakeAksRunneruseast2euapProd Phase: DeleteRg,CLOUDNET\ValidationService(VALS),25,747297654,0,MITIGATED,1,2026-03-30 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/747297654/summary,https://portal.microsofticm.com/imp/v5/incidents/details/771024142/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (The web server failed to respond within the specified time.), Log: Runner Log"
772546946,0,1,2026-04-02 00:00:00+00:00,2026-04-02 00:00:00+00:00,NotLinked,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.LbMigrPsdVip Region: useast2euap Instance: azfNonSpdSlbv1LbMigrPsdVipuseast2euapProd Phase: DeleteRg,CLOUDNET\NsmPlus,3,,,,0,2026-04-02 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/772546946/summary,
776181639,1,1,2026-04-08 00:00:00+00:00,,Completed,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateLinkRegionalPeeringPLNSG Region: uswest Instance: azfPrivateLinkRegionalPeeringPLNSGuswestProd Phase: InitialDeployment,CLOUDNET\SDNAppliance,25,760911912,1,MITIGATED,1,2026-04-08 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/760911912/summary,https://portal.microsofticm.com/imp/v5/incidents/details/776181639/summary,"[SdnRunner Proactive] Failed Signature: InternalServerError: An error occurred, Log: Runner Log"
768164605,1,1,2026-03-25 00:00:00+00:00,,Incompleted,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVip Region: useast2euap Instance: azfSpdSlbv1AzsmApiMgdVipuseast2euapProd Phase: DeleteRg,CLOUDNET\ValidationService(VALS),25,747757318,0,MITIGATED,1,2026-03-25 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/747757318/summary,https://portal.microsofticm.com/imp/v5/incidents/details/768164605/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (dependent resources not deleted), Log: Runner Log"
757068426,0,0,2026-03-05 00:00:00+00:00,2026-03-05 00:00:00+00:00,NotLinked,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.LbMigrPsdVip Region: useast2euap Instance: azfRNCLbMigrPsdVipuseast2euapProd Phase: DeleteRg,CLOUDNET\SDNE2ERunners,3,,,,0,2026-03-05 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/757068426/summary,
771401887,1,1,2026-03-31 00:00:00+00:00,,Incompleted,[RNC Runner] [Control Path: SLB] Runner Name: AzNetToolsRunners.SLBDefaultNATGatewayRunner Region: useast2euap Instance: azfRNCSLBDefaultNATGatewayRunneruseast2euapProd Phase: DeleteRg,CLOUDNET\ValidationService(VALS),25,747757318,0,MITIGATED,1,2026-03-31 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/747757318/summary,https://portal.microsofticm.com/imp/v5/incidents/details/771401887/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (dependent resources not deleted), Log: Runner Log"
785615720,0,1,2026-04-24 00:00:00+00:00,2026-04-24 00:00:00+00:00,NotLinked,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmSvdPsdVip Region: useast Instance: azfRNCAzsmSvdPsdVipuseastProd Phase: InitialDeployment,CLOUDNET\NsmPlus,3,,,,0,2026-04-24 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/785615720/summary,
785539248,0,1,2026-04-24 00:00:00+00:00,2026-04-24 00:00:00+00:00,NotLinked,[Control Path: RNC] Runner Name: AzNetToolsRunners.RnmNsgRunner Region: useast Instance: azfRNCRnmNsgRunneruseastProd Phase: GetEffectiveNsg,CLOUDNET\RNM,2,,,,0,2026-04-24 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details//summary,https://portal.microsofticm.com/imp/v5/incidents/details/785539248/summary,
774463885,1,0,2026-04-06 00:00:00+00:00,,Completed,[Control Path: RNM] Runner Name: AzNetToolsRunners.LongRunnerNicTestSuite Region: useast2euap Instance: azfRNMLongRunnerNicTestSuiteuseast2euapPairuswest2Prod Phase: IPV6NicReuse_AttachNicRefListToVM1,COMPUTEMANAGER\Blackbird,3,765826795,1,MITIGATED,1,2026-04-06 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/765826795/summary,https://portal.microsofticm.com/imp/v5/incidents/details/774463885/summary,"[SdnRunner Proactive] Failed Signature: AllocationFailed: The VM allocation failed due to an internal error. Please retr, Log: Runner Log"
784789877,1,1,2026-04-23 00:00:00+00:00,,Completed,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVipIlb Region: useast2euap Instance: azfSpdSlbv1AzsmApiMgdVipIlbuseast2euapProd Phase: DeleteRg,CLOUDNET\NCPQuality,25,785666364,1,ACTIVE,1,2026-05-06 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/785666364/summary,https://portal.microsofticm.com/imp/v5/incidents/details/784789877/summary,"[SdnRunner Proactive] Failed Signature: DeleteResourceGroupFailed: timeout (The web server failed to respond within the, Log: Runner Log"
770999172,1,1,2026-03-30 00:00:00+00:00,,Completed,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmSvdPsdVip Region: useast2euap Instance: azfRNCAzsmSvdPsdVipuseast2euapProd Phase: Put-Vmss,CLOUDNET\NCPQuality,2,770965756,1,MITIGATED,1,2026-03-30 00:00:00+00:00,https://portal.microsofticm.com/imp/v5/incidents/details/770965756/summary,https://portal.microsofticm.com/imp/v5/incidents/details/770999172/summary,"[SdnRunner Proactive] Failed Signature: InternalExecutionError: An internal execution error occurred. Please retry later, Log: Runner Log"
