IncidentId,IncidentLink,OriginalCreateDate,OriginalOwningTeamId,OriginalOwningTeamName,OriginalOwningTenantName,OriginalSeverity,OriginalIncidentType,OriginalTitle,CurrentStatus,CurrentSeverity,CurrentOwningTeamId,CurrentOwningTeamName,CurrentOwningTenantName,CurrentIncidentType,CurrentTitle,ParentIncidentId,ModifiedDate,MitigateDate,ResolveDate,HasAutoTransfer,HasAutoLink,HasAnyAutoAction,AutoTransferCorrect,AutoLinkCorrect,HasManualTransferAfterAuto,HasManualRelationshipUpdateAfterAuto,HasAnyManualCorrectionAfterAuto,FirstAutoTransferAt,FirstAutoLinkAt,FirstManualTransferAt,FirstManualRelationshipUpdateAt,FirstAutoActionAt,TransferLatencySeconds,LinkLatencySeconds,FirstAutoActionLatencySeconds,AutoTransferEventCount,AutoLinkEventCount,ManualTransferEventCount,ManualRelationshipUpdateEventCount,IsStillInOriginalTeam
777944940,https://portal.microsofticm.com/imp/v3/incidents/details/777944940/home,2026-04-11 21:43:26.950000+00:00,10549,CLOUDNET\NRP,Cloudnet,2,LiveSite,[Get Operation Latency anormal] NRPQos [East US][GetAzureAsyncOperationOperation_East US] is unhealthy.,MITIGATED,2,10549,CLOUDNET\NRP,Cloudnet,LiveSite,[Get Operation Latency anormal] NRPQos [East US][GetAzureAsyncOperationOperation_East US] is unhealthy.,,2026-04-11 23:01:23.227000+00:00,2026-04-11 23:00:44.027000+00:00,,,,,,,,,,,,,,,,,,,,,,1
777970383,https://portal.microsofticm.com/imp/v3/incidents/details/777970383/home,2026-04-11 22:59:45.010000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uswestcentral Instance: azfAnmCPPublicConnCommituswestcentralProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uswestcentral Instance: azfAnmCPPublicConnCommituswestcentralProd,,2026-04-12 05:51:45.420000+00:00,2026-04-12 05:51:45.433000+00:00,,0,0,0,,,0,0,0,,,2026-04-11 22:59:53.470000+00:00,,,,,,0,0,1,0,1
777984031,https://portal.microsofticm.com/imp/v3/incidents/details/777984031/home,2026-04-11 23:40:44.927000+00:00,82812,CLOUDNET\RNC,Cloudnet,25,LiveSite,[Merlin][RNC][Aggregate][Sev2] Unexpected Mac Isolation Status In Region switzerlandn: 1 of 691 Partitions Unhealthy,MITIGATED,25,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin][RNC][Aggregate][Sev2] Unexpected Mac Isolation Status In Region switzerlandn: 1 of 691 Partitions Unhealthy,,2026-04-15 19:54:22.017000+00:00,2026-04-14 00:22:20.730000+00:00,,0,0,0,,,0,0,0,,,2026-04-14 19:38:45.617000+00:00,,,,,,0,0,1,0,0
777984494,https://portal.microsofticm.com/imp/v3/incidents/details/777984494/home,2026-04-11 23:42:20.800000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,2,LiveSite,[ARM] requests to [eastus2euap.avnmvnv.azure.com] for [MICROSOFT.NETWORK/NETWORKMANAGERS/VERIFIERWORKSPACES] are causing increased HTTP 5xx error rates for customers,MITIGATED,2,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[ARM] requests to [eastus2euap.avnmvnv.azure.com] for [MICROSOFT.NETWORK/NETWORKMANAGERS/VERIFIERWORKSPACES] are causing increased HTTP 5xx error rates for customers,,2026-04-13 22:09:08.770000+00:00,2026-04-13 01:18:57.593000+00:00,,1,0,1,1,,0,0,0,2026-04-11 23:52:34.083000+00:00,,,,2026-04-11 23:52:34.083000+00:00,614,,614,1,0,0,0,1
778027452,https://portal.microsofticm.com/imp/v3/incidents/details/778027452/home,2026-04-12 01:44:46.443000+00:00,10549,CLOUDNET\NRP,Cloudnet,25,LiveSite,[Publisher-Prod] Internet Exposed Endpoints--Exposed High Risk Port(s) - Network Resource Provider,RESOLVED,25,10549,CLOUDNET\NRP,Cloudnet,LiveSite,[Publisher-Prod] Internet Exposed Endpoints--Exposed High Risk Port(s) - Network Resource Provider,,2026-04-12 22:53:32.480000+00:00,2026-04-12 22:51:53.517000+00:00,2026-04-12 22:52:47.313000+00:00,,,,,,,,,,,,,,,,,,,,,1
778052381,https://portal.microsofticm.com/imp/v3/incidents/details/778052381/home,2026-04-12 02:59:01.707000+00:00,68685,CLOUDNET\PrivateLink_ControlPlane,Cloudnet,25,LiveSite,East Canary: Microsoft.Identity.Client.MsalUiRequiredException: AADSTS5000229: The tenant 'safenwdailywspl1120' is not available due to expiration.,MITIGATED,25,68685,CLOUDNET\PrivateLink_ControlPlane,Cloudnet,LiveSite,East Canary: Microsoft.Identity.Client.MsalUiRequiredException: AADSTS5000229: The tenant 'safenwdailywspl1120' is not available due to expiration.,,2026-04-16 01:14:41.900000+00:00,2026-04-16 01:14:08.697000+00:00,,,,,,,,,,,,,,,,,,,,,,1
778205988,https://portal.microsofticm.com/imp/v3/incidents/details/778205988/home,2026-04-12 10:20:12.133000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,"[Prod_EuropeNorth, fabric:/rnm/svimanager/24] Lock Timeout Detected",MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,"[Prod_EuropeNorth, fabric:/rnm/svimanager/24] Lock Timeout Detected",,2026-04-12 12:32:43.100000+00:00,2026-04-12 12:32:09.940000+00:00,,1,0,1,1,,0,0,0,2026-04-12 10:41:11.530000+00:00,,,,2026-04-12 10:41:11.530000+00:00,1259,,1259,1,0,0,0,1
778247368,https://portal.microsofticm.com/imp/v3/incidents/details/778247368/home,2026-04-12 12:21:43.963000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uscentraleuap Instance: azfAnmCPPublicConnCommituscentraleuapProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uscentraleuap Instance: azfAnmCPPublicConnCommituscentraleuapProd,,2026-04-13 06:21:39.240000+00:00,2026-04-13 06:21:39.223000+00:00,,0,0,0,,,0,0,0,,,2026-04-12 12:21:54.710000+00:00,,,,,,0,0,1,0,1
778278307,https://portal.microsofticm.com/imp/v3/incidents/details/778278307/home,2026-04-12 13:51:44.437000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uswestcentral Instance: azfAnmCPPublicConnCommituswestcentralProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uswestcentral Instance: azfAnmCPPublicConnCommituswestcentralProd,,2026-04-12 20:59:53.317000+00:00,2026-04-12 20:59:53.317000+00:00,,0,0,0,,,0,0,0,,,2026-04-12 13:51:58.987000+00:00,,,,,,0,0,1,0,1
778323548,https://portal.microsofticm.com/imp/v3/incidents/details/778323548/home,2026-04-12 15:59:23.347000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,"[Prod_EuropeNorth, fabric:/rnm/svimanager/24] Lock Timeout Detected",MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,"[Prod_EuropeNorth, fabric:/rnm/svimanager/24] Lock Timeout Detected",,2026-04-12 17:40:58.983000+00:00,2026-04-12 17:40:24.717000+00:00,,1,0,1,1,,0,0,0,2026-04-12 16:20:08.687000+00:00,,,,2026-04-12 16:20:08.687000+00:00,1245,,1245,1,0,0,0,1
778330141,https://portal.microsofticm.com/imp/v3/incidents/details/778330141/home,2026-04-12 16:17:30.410000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,"[Prod_EuropeNorth, fabric:/rnm/svimanager/24] High IMOS Commit Duration",MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,"[Prod_EuropeNorth, fabric:/rnm/svimanager/24] High IMOS Commit Duration",,2026-04-18 02:08:04.793000+00:00,2026-04-12 17:43:20.300000+00:00,,1,0,1,1,,0,0,0,2026-04-12 16:40:26.380000+00:00,,,,2026-04-12 16:40:26.380000+00:00,1376,,1376,1,0,0,0,1
778355142,https://portal.microsofticm.com/imp/v3/incidents/details/778355142/home,2026-04-12 17:28:11.843000+00:00,10549,CLOUDNET\NRP,Cloudnet,2,LiveSite,[PartnerQos] Pubsub outgoing call failure rate abnormal,RESOLVED,2,10549,CLOUDNET\NRP,Cloudnet,LiveSite,[PartnerQos] Pubsub outgoing call failure rate abnormal,,2026-04-12 18:31:27.130000+00:00,2026-04-12 18:29:29.367000+00:00,2026-04-12 18:31:17.833000+00:00,,,,,,,,,,,,,,,,,,,,,1
778362643,https://portal.microsofticm.com/imp/v3/incidents/details/778362643/home,2026-04-12 17:49:49.207000+00:00,10661,CLOUDNET\RNM,Cloudnet,25,LiveSite,[PartnerQos] Rnm requests success rate drop,MITIGATED,25,10661,CLOUDNET\RNM,Cloudnet,LiveSite,[PartnerQos] Rnm requests success rate drop,,2026-04-12 22:57:24.690000+00:00,2026-04-12 22:57:24.697000+00:00,,0,0,0,,,0,0,0,,,2026-04-12 18:03:16.830000+00:00,2026-04-13 05:53:52.233000+00:00,,,,,0,0,1,1,1
778420225,https://portal.microsofticm.com/imp/v3/incidents/details/778420225/home,2026-04-12 20:29:44.543000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,,2026-04-13 02:29:54.023000+00:00,2026-04-13 02:29:54.003000+00:00,,0,0,0,,,0,0,0,,,2026-04-12 20:29:53.087000+00:00,,,,,,0,0,2,0,1
778438636,https://portal.microsofticm.com/imp/v3/incidents/details/778438636/home,2026-04-12 21:22:32.653000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[DNS Query Exceptions] ErrorCode 1460 increasing in EuropeNorth.,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[DNS Query Exceptions] ErrorCode 1460 increasing in EuropeNorth.,,2026-04-13 03:52:30.733000+00:00,2026-04-13 03:52:30.710000+00:00,,,,,,,,,,,,,,,,,,,,,,1
778465589,https://portal.microsofticm.com/imp/v3/incidents/details/778465589/home,2026-04-12 22:39:58.873000+00:00,82812,CLOUDNET\RNC,Cloudnet,2,LiveSite,[Aggregate][[RNC-Republishing] Republishing task is stuck for more than 15min][useast / RepublishingOfflineJob`1] 1 of 1 children Unhealthy,MITIGATED,2,82812,CLOUDNET\RNC,Cloudnet,LiveSite,[Aggregate][[RNC-Republishing] Republishing task is stuck for more than 15min][useast / RepublishingOfflineJob`1] 1 of 1 children Unhealthy,,2026-04-12 23:17:46.740000+00:00,2026-04-12 23:17:23.227000+00:00,,1,0,1,1,,0,0,0,2026-04-12 23:00:41.473000+00:00,,,,2026-04-12 23:00:41.473000+00:00,1243,,1243,1,0,0,0,1
778473306,https://portal.microsofticm.com/imp/v3/incidents/details/778473306/home,2026-04-12 23:01:47.987000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,[Prod_USCentral] [LargeGen5Secondaries] Secondaries are consuming too much memory,MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,[Prod_USCentral] [LargeGen5Secondaries] Secondaries are consuming too much memory,,2026-04-13 02:36:05.430000+00:00,2026-04-13 02:35:34.527000+00:00,,1,0,1,1,,0,0,0,2026-04-12 23:23:18.843000+00:00,,,,2026-04-12 23:23:18.843000+00:00,1291,,1291,1,0,0,0,1
778507450,https://portal.microsofticm.com/imp/v3/incidents/details/778507450/home,2026-04-13 00:32:54.173000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,[Prod_USCentral] High Memory Utilization,MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,[Prod_USCentral] High Memory Utilization,,2026-04-13 02:28:53.437000+00:00,2026-04-13 02:27:05.107000+00:00,,1,0,1,1,,0,0,0,2026-04-13 00:53:40.040000+00:00,,,,2026-04-13 00:53:40.040000+00:00,1246,,1246,1,0,0,0,1
778516995,https://portal.microsofticm.com/imp/v3/incidents/details/778516995/home,2026-04-13 00:58:15.067000+00:00,82813,CLOUDNET\RNMTriage,Cloudnet,2,LiveSite,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateLinkRunnerPLNSG Region: germanyn Instance: azfPrivateLinkRunnerPLNSGgermanynProd Phase: InitialDeployment,MITIGATED,2,71271,CLOUDNET\SDNAppliance,Cloudnet,LiveSite,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateLinkRunnerPLNSG Region: germanyn Instance: azfPrivateLinkRunnerPLNSGgermanynProd Phase: InitialDeployment,760911912,2026-04-15 05:02:22.833000+00:00,2026-04-15 05:01:43.463000+00:00,,0,0,0,,,0,0,0,,,2026-04-13 00:58:24.507000+00:00,2026-04-13 01:10:41.087000+00:00,,,,,0,0,1,1,0
778525936,https://portal.microsofticm.com/imp/v3/incidents/details/778525936/home,2026-04-13 01:21:43.827000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uswestcentral Instance: azfAnmCPPublicConnCommituswestcentralProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uswestcentral Instance: azfAnmCPPublicConnCommituswestcentralProd,,2026-04-13 10:59:49.460000+00:00,2026-04-13 10:59:49.463000+00:00,,0,0,0,,,0,0,0,,,2026-04-13 01:22:52.177000+00:00,,,,,,0,0,1,0,1
778539601,https://portal.microsofticm.com/imp/v3/incidents/details/778539601/home,2026-04-13 01:57:23.110000+00:00,10661,CLOUDNET\RNM,Cloudnet,25,LiveSite,[PartnerQos] Rnm requests success rate drop,MITIGATED,25,10661,CLOUDNET\RNM,Cloudnet,LiveSite,[PartnerQos] Rnm requests success rate drop,778362643,2026-04-13 13:44:31.033000+00:00,2026-04-13 05:53:52.210000+00:00,,0,0,0,,,0,0,0,,,,2026-04-13 05:53:52.233000+00:00,,,,,0,0,0,1,1
778639606,https://portal.microsofticm.com/imp/v3/incidents/details/778639606/home,2026-04-13 06:16:49.377000+00:00,82813,CLOUDNET\RNMTriage,Cloudnet,2,LiveSite,RNM Imos Commit Triggered Fail Over Event @ Region: Prod_USEast - Uri:fabric:/rnm/svimanager/07,MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,RNM Imos Commit Triggered Fail Over Event @ Region: Prod_USEast - Uri:fabric:/rnm/svimanager/07,,2026-04-13 12:30:55.877000+00:00,2026-04-13 12:29:58.713000+00:00,,1,0,1,1,,0,0,0,2026-04-13 06:37:38.483000+00:00,,,,2026-04-13 06:37:38.483000+00:00,1249,,1249,1,0,0,0,0
778712650,https://portal.microsofticm.com/imp/v3/incidents/details/778712650/home,2026-04-13 09:05:06.340000+00:00,82812,CLOUDNET\RNC,Cloudnet,2,LiveSite,[Merlin][RNC][Aggregate][Sev2] Unexpected Mac Isolation Status In Region useast2euap: 1 of 156 Partitions Unhealthy,MITIGATED,2,82812,CLOUDNET\RNC,Cloudnet,LiveSite,[Merlin][RNC][Aggregate][Sev2] Unexpected Mac Isolation Status In Region useast2euap: 1 of 156 Partitions Unhealthy,,2026-04-13 13:46:24.093000+00:00,2026-04-13 13:14:35.737000+00:00,,,,,,,,,,,,,,,,,,,,,,1
778764547,https://portal.microsofticm.com/imp/v3/incidents/details/778764547/home,2026-04-13 10:59:44.733000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: francec Instance: azfAnmCPPublicCrudfrancecProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: francec Instance: azfAnmCPPublicCrudfrancecProd,,2026-04-13 14:21:41.047000+00:00,2026-04-13 14:21:41.047000+00:00,,0,0,0,,,0,0,0,,,2026-04-13 11:00:40.920000+00:00,,,,,,0,0,1,0,1
778772964,https://portal.microsofticm.com/imp/v3/incidents/details/778772964/home,2026-04-13 11:18:54.717000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[FabricConnectionMonitor- Prod_EuropeWest] TimeoutException when connecting to net.tcp://ams08prdapp16.fc.core.windows.net:443/,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[FabricConnectionMonitor- Prod_EuropeWest] TimeoutException when connecting to net.tcp://ams08prdapp16.fc.core.windows.net:443/,,2026-05-01 02:31:46.197000+00:00,2026-04-14 02:30:24+00:00,,1,0,1,0,,1,0,1,2026-04-13 11:41:39.660000+00:00,,2026-04-13 12:23:55.137000+00:00,,2026-04-13 11:41:39.660000+00:00,1365,,1365,1,0,1,0,1
778775368,https://portal.microsofticm.com/imp/v3/incidents/details/778775368/home,2026-04-13 11:24:21+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Perf-IOCP] NSM IOCP Thread# (>100) detected on cluster AMS08PrdApp16,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Perf-IOCP] NSM IOCP Thread# (>100) detected on cluster AMS08PrdApp16,,2026-04-13 12:42:48.270000+00:00,2026-04-13 12:42:48.250000+00:00,,,,,,,,,,,,,,,,,,,,,,1
778776031,https://portal.microsofticm.com/imp/v3/incidents/details/778776031/home,2026-04-13 11:25:48.250000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in europewest AMS08PrdApp16 (first detected in pipeline AZ03),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in europewest AMS08PrdApp16 (first detected in pipeline AZ03),,2026-04-13 13:48:51.777000+00:00,2026-04-13 13:48:51.783000+00:00,,,,,,,,,,,,,,,,,,,,,,1
778777646,https://portal.microsofticm.com/imp/v3/incidents/details/778777646/home,2026-04-13 11:29:23.730000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,Critical availability impact to the NetworkServiceManager role on AMS08PrdApp16 detected.,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,Critical availability impact to the NetworkServiceManager role on AMS08PrdApp16 detected.,,2026-04-13 12:47:24.590000+00:00,2026-04-13 12:47:24.600000+00:00,,,,,,,,,,,,,,,,,,,,,,1
778869076,https://portal.microsofticm.com/imp/v3/incidents/details/778869076/home,2026-04-13 14:51:36.240000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uswestcentral Instance: azfAnmCPPublicConnCommituswestcentralProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uswestcentral Instance: azfAnmCPPublicConnCommituswestcentralProd,,2026-04-13 22:21:37.420000+00:00,2026-04-13 22:21:37.400000+00:00,,0,0,0,,,0,0,0,,,2026-04-13 14:51:54.520000+00:00,,,,,,0,0,1,0,1
778971757,https://portal.microsofticm.com/imp/v3/incidents/details/778971757/home,2026-04-13 18:25:29.043000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,AzNM Internal Service Connectivity alert in uscentraleuap-znc-prod-a - BackendNetworkManagerV2Type/5/4,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,AzNM Internal Service Connectivity alert in uscentraleuap-znc-prod-a - BackendNetworkManagerV2Type/5/4,,2026-04-13 18:55:45.840000+00:00,2026-04-13 18:50:25.097000+00:00,,,,,,,,,,,,,,,,,,,,,,1
779001811,https://portal.microsofticm.com/imp/v3/incidents/details/779001811/home,2026-04-13 19:28:55.390000+00:00,10549,CLOUDNET\NRP,Cloudnet,2,LiveSite,Docker pushes failing from AWS us-east-1 to dxcrprod.azurecr.io in eastus,ACTIVE,3,33318,AZURECONTAINERREGISTRY\Triage,Azure Container Registry,LiveSite,Docker pushes failing from AWS us-east-1 to dxcrprod.azurecr.io in eastus,,2026-04-13 23:45:44.070000+00:00,,,0,0,0,,,0,0,0,,,2026-04-13 22:03:41.090000+00:00,,,,,,0,0,2,0,0
779042480,https://portal.microsofticm.com/imp/v3/incidents/details/779042480/home,2026-04-13 20:58:33.333000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,"[Prod_USEast, fabric:/rnm/svimanager/06] Lock Timeout Detected",MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,"[Prod_USEast, fabric:/rnm/svimanager/06] Lock Timeout Detected",,2026-04-13 23:32:07.527000+00:00,2026-04-13 23:31:21.660000+00:00,,1,0,1,1,,0,0,0,2026-04-13 21:03:59.060000+00:00,,,,2026-04-13 21:03:59.060000+00:00,326,,326,1,0,0,0,1
779053145,https://portal.microsofticm.com/imp/v3/incidents/details/779053145/home,2026-04-13 21:21:42.353000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: southafrican Instance: azfAnmCPPublicConnCommitsouthafricanProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: southafrican Instance: azfAnmCPPublicConnCommitsouthafricanProd,,2026-04-14 03:59:48.900000+00:00,2026-04-14 03:59:48.887000+00:00,,0,0,0,,,0,0,0,,,2026-04-13 21:22:34.680000+00:00,,,,,,0,0,1,0,1
779060289,https://portal.microsofticm.com/imp/v3/incidents/details/779060289/home,2026-04-13 21:37:56.303000+00:00,82812,CLOUDNET\RNC,Cloudnet,2,LiveSite,[Merlin][RNC] Unexpected NSG Failures Detected In Region East US Operation PutSecurityRuleOperation,MITIGATED,2,82812,CLOUDNET\RNC,Cloudnet,LiveSite,[Merlin][RNC] Unexpected NSG Failures Detected In Region East US Operation PutSecurityRuleOperation,,2026-04-13 21:43:36.580000+00:00,2026-04-13 21:43:07.267000+00:00,,,,,,,,,,,,,,,,,,,,,,1
779112190,https://portal.microsofticm.com/imp/v3/incidents/details/779112190/home,2026-04-13 23:21:39.667000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: europewest Instance: azfAnmCPPublicConnCommiteuropewestProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: europewest Instance: azfAnmCPPublicConnCommiteuropewestProd,,2026-04-14 05:51:35.197000+00:00,2026-04-14 05:51:35.187000+00:00,,0,0,0,,,0,0,0,,,2026-04-13 23:21:46.650000+00:00,,,,,,0,0,1,0,1
779142153,https://portal.microsofticm.com/imp/v3/incidents/details/779142153/home,2026-04-14 00:21:39.740000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: useast2euap Instance: azfAnmCPPublicCruduseast2euapProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: useast2euap Instance: azfAnmCPPublicCruduseast2euapProd,,2026-04-14 07:21:39.453000+00:00,2026-04-14 07:21:39.453000+00:00,,0,0,0,,,0,0,0,,,2026-04-14 00:22:37.187000+00:00,,,,,,0,0,1,0,1
779191808,https://portal.microsofticm.com/imp/v3/incidents/details/779191808/home,2026-04-14 02:06:14.480000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,2,LiveSite,CosmosDb Api Call Response Failed in chinan2,MITIGATED,2,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,CosmosDb Api Call Response Failed in chinan2,,2026-04-22 19:01:13.123000+00:00,2026-04-14 07:10:27.857000+00:00,,,,,,,,,,,,,,,,,,,,,,1
779192543,https://portal.microsofticm.com/imp/v3/incidents/details/779192543/home,2026-04-14 02:07:43.410000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,2,LiveSite,CosmosDb Api Call Response Failed in chinae2,MITIGATED,2,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,CosmosDb Api Call Response Failed in chinae2,,2026-04-22 19:00:59.857000+00:00,2026-04-14 07:10:24.687000+00:00,,,,,,,,,,,,,,,,,,,,,,1
779194031,https://portal.microsofticm.com/imp/v3/incidents/details/779194031/home,2026-04-14 02:11:03.270000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,VipManager in useast2 has connection errors to lvl03prdapp49.fc.core.windows.net,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,VipManager in useast2 has connection errors to lvl03prdapp49.fc.core.windows.net,,2026-04-14 04:24:44.783000+00:00,2026-04-14 04:24:44.797000+00:00,,,,,,,,,,,,,,,,,,,,,,1
779224599,https://portal.microsofticm.com/imp/v3/incidents/details/779224599/home,2026-04-14 03:21:40.590000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2 Instance: azfAnmCPPublicConnCommituseast2Prod,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2 Instance: azfAnmCPPublicConnCommituseast2Prod,,2026-04-14 10:59:56.067000+00:00,2026-04-14 10:59:56.073000+00:00,,0,0,0,,,0,0,0,,,2026-04-14 03:22:05.753000+00:00,,,,,,0,0,2,0,1
779225675,https://portal.microsofticm.com/imp/v3/incidents/details/779225675/home,2026-04-14 03:24:20.353000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,[Prod_USCentral] [LargeGen5Secondaries] Secondaries are consuming too much memory,RESOLVED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,[Prod_USCentral] [LargeGen5Secondaries] Secondaries are consuming too much memory,,2026-04-14 04:48:12.687000+00:00,2026-04-14 04:28:44.070000+00:00,2026-04-14 04:30:16.047000+00:00,1,0,1,1,,0,0,0,2026-04-14 03:26:29.737000+00:00,,,,2026-04-14 03:26:29.737000+00:00,129,,129,2,0,0,0,1
